TITLE,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
"            Management, Scientific, and Technical Consultin",19308.0,18900.0,20125.0,20933.0,22433.0,24150.0,26192.0,25558.0,26100.0,26692.0,25875.0,27942.0,29525.0,28983.0,29292.0,28271.0
        Management of Companies and Enterprises,27275.0,28042.0,28717.0,29608.0,30158.0,31058.0,33458.0,34825.0,36742.0,38475.0,36225.0,36650.0,38375.0,36983.0,35592.0,35871.0
        Administrative and Support and Waste and Remediatio,115650.0,115250.0,121875.0,124383.0,126442.0,130883.0,136592.0,143050.0,151267.0,157675.0,143492.0,150508.0,152992.0,143300.0,140050.0,138529.0
          Administrative and Support Services,111833.0,111350.0,117808.0,120092.0,122025.0,126542.0,132167.0,138375.0,146400.0,152542.0,138492.0,145583.0,147983.0,138125.0,134983.0,133429.0
            Employment Services,47008.0,49258.0,54558.0,54775.0,55375.0,57800.0,61333.0,66333.0,73167.0,78767.0,70425.0,76600.0,75633.0,63383.0,58883.0,58043.0
            Investigation and Security Services,9150.0,9192.0,10000.0,10392.0,10792.0,11050.0,11533.0,11775.0,11850.0,12050.0,11608.0,11650.0,12425.0,13667.0,14467.0,14629.0
            Services to Buildings and Dwellings,29425.0,29158.0,28983.0,30175.0,31367.0,32567.0,33458.0,33725.0,35108.0,35400.0,33550.0,34533.0,35558.0,34967.0,35175.0,34757.0
          Waste Management and Remediation Services,3817.0,3900.0,4067.0,4292.0,4417.0,4342.0,4425.0,4675.0,4867.0,5133.0,5000.0,4925.0,5008.0,5175.0,5067.0,5100.0
      Private Education and Health Services,169358.0,172242.0,177300.0,186325.0,191300.0,199292.0,206608.0,216425.0,225208.0,233092.0,225800.0,237333.0,249225.0,263592.0,274033.0,283914.0
        Private Educational Services,23608.0,24392.0,24692.0,25208.0,25333.0,25542.0,26558.0,27983.0,29308.0,31517.0,28450.0,31258.0,35425.0,37242.0,36858.0,37786.0
"          Private Colleges, Universities, and Professional ",6325.0,6192.0,5717.0,5775.0,5942.0,6100.0,6442.0,6417.0,6450.0,6958.0,6633.0,7167.0,7700.0,7542.0,7133.0,7314.0
        Health Care and Social Assistance,145750.0,147850.0,152608.0,161117.0,165967.0,173750.0,180050.0,188442.0,195900.0,201575.0,197350.0,206075.0,213800.0,226350.0,237175.0,246129.0
            Ambulatory Health Care Services,64708.0,66733.0,68658.0,71392.0,73992.0,78408.0,81983.0,84883.0,87500.0,90992.0,88167.0,95383.0,98567.0,101933.0,105533.0,108386.0
            Hospitals,31908.0,31075.0,31383.0,30692.0,30175.0,29825.0,30867.0,32142.0,32900.0,32975.0,32550.0,32442.0,33367.0,35267.0,36617.0,38143.0
          Nursing and Residential Care Facilities,20800.0,21042.0,22275.0,23175.0,24008.0,24808.0,25425.0,26458.0,27283.0,27658.0,27233.0,26408.0,26200.0,28025.0,29633.0,30914.0
          Social Assistance,28333.0,29000.0,30292.0,35858.0,37792.0,40708.0,41775.0,44958.0,48217.0,49950.0,49400.0,51842.0,55667.0,61125.0,65392.0,68686.0
      Leisure and Hospitality,168658.0,174067.0,180642.0,187783.0,194483.0,203808.0,212017.0,218117.0,222625.0,227717.0,161750.0,180358.0,217908.0,229833.0,234542.0,234557.0
"         Arts, Entertainment, and Recreation",35125.0,36458.0,39342.0,41750.0,43508.0,46667.0,47800.0,48817.0,50958.0,54675.0,29817.0,34508.0,50500.0,55650.0,59625.0,62414.0
"          Amusement, Gambling, and Recreation Industries",30042.0,31367.0,34167.0,36025.0,37008.0,39825.0,40850.0,41667.0,43733.0,47550.0,25600.0,29617.0,43358.0,48050.0,51708.0,54171.0
        Accommodation and Food Services,133533.0,137608.0,141300.0,146033.0,150975.0,157142.0,164217.0,169300.0,171667.0,173042.0,131933.0,145850.0,167408.0,174183.0,174917.0,172143.0
          Accommodation,21967.0,22400.0,23292.0,24158.0,23883.0,24775.0,25558.0,25750.0,25758.0,26367.0,16333.0,17042.0,23250.0,25808.0,26725.0,26571.0
          Food Services and Drinking Places,111567.0,115208.0,118008.0,121875.0,127092.0,132367.0,138658.0,143550.0,145908.0,146675.0,115600.0,128808.0,144158.0,148375.0,148192.0,145571.0
           Restaurants and Other Eating Places,105825.0,108958.0,112175.0,115583.0,121308.0,126333.0,131992.0,136533.0,138458.0,139108.0,111317.0,123242.0,136958.0,140542.0,140067.0,137386.0
               Full-Service Restaurants,58975.0,60717.0,61933.0,63050.0,64442.0,66825.0,68908.0,69842.0,69625.0,68908.0,48608.0,57092.0,65458.0,66917.0,66458.0,65743.0
               Limited-Service Restaurants and Other Eating,46850.0,48242.0,50242.0,52533.0,56867.0,59508.0,63083.0,66692.0,68833.0,70200.0,62708.0,66150.0,71500.0,73625.0,73608.0,71643.0
      Other Services,42167.0,43233.0,44625.0,45575.0,47267.0,48908.0,50450.0,50300.0,51350.0,51975.0,44125.0,47450.0,53125.0,55208.0,56042.0,56471.0
      Government,152292.0,149275.0,147850.0,148675.0,152225.0,156408.0,159600.0,160183.0,161225.0,162542.0,156075.0,155658.0,158217.0,160458.0,163167.0,166286.0
        Federal Government,12408.0,11550.0,11058.0,10958.0,10942.0,11150.0,11275.0,11275.0,11050.0,11050.0,11617.0,10983.0,10775.0,10708.0,10717.0,10614.0
          Department of Defense,1000.0,1000.0,1000.0,1000.0,958.0,1000.0,1025.0,1100.0,1017.0,1008.0,1050.0,1067.0,1000.0,1000.0,1000.0,1000.0
          Federal Government excluding Department of Defense,11408.0,10550.0,10058.0,9958.0,9983.0,10150.0,10250.0,10175.0,10033.0,10042.0,10567.0,9917.0,9775.0,9708.0,9717.0,9614.0
        State & Local Government,139883.0,137725.0,136792.0,137717.0,141283.0,145258.0,148325.0,148908.0,150175.0,151492.0,144458.0,144675.0,147442.0,149750.0,152450.0,155671.0
          State Government,27317.0,28008.0,28658.0,29100.0,29875.0,30775.0,31408.0,31400.0,31983.0,32600.0,32567.0,34183.0,33417.0,33250.0,32658.0,32100.0
            State Government Educational Services,17325.0,17925.0,18358.0,18675.0,19433.0,20150.0,20592.0,20833.0,21433.0,21917.0,21733.0,21792.0,19967.0,19217.0,18342.0,17886.0
