TITLE,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
          Food and Beverage Retailers per mil,15162.91669802092,15904.436860068261,15244.011646650053,15457.639900940656,16269.34262476009,16956.536223230738,17370.038412291935,16835.373945525615,16570.296743711024,16431.17447733521,16919.363471673256,17478.58017135863,17619.385649551055,17293.392289966992,16887.686592764658,16617.833453295818
          General Merchandise Retailers per mil,14802.790707674447,14788.658440535573,14839.756218625429,15371.013931494144,16014.457106590577,17510.051687069008,17329.065300896287,18022.74896719068,18009.39800176406,17689.406048206638,18121.08860342556,19797.71951298074,19611.584777868524,18725.789375350312,18174.11077459888,18418.482462454165
            Department Stores per mil,7390.645324274641,7264.373851404569,6928.631006903045,6688.034405796806,6734.0753900385635,7003.508160509234,6637.644046094751,6467.184213862021,6298.002279866509,5646.697781471773,5190.320322793149,5648.3927075951815,5724.710138843303,5460.546802017811,5329.471610456056,5159.598574021699
"          Clothing, Clothing Accessories, Shoe, and Jewelry per mil",5958.203885060684,6190.6012076660545,6076.624313661275,6349.173995903101,7498.731944547107,8520.550542880792,8023.047375160051,7393.284993287063,7241.928911492694,6393.4531040214815,4354.001976284585,5777.233782129742,6126.712006370966,5791.866475680389,5758.279671067463,5607.943212910387
"        Transportation, Warehousing, and Utilities per mil",23762.940348085955,23956.41900761355,24838.681615588906,25733.008570875332,26655.927490167793,27952.530923832684,28061.45966709347,29619.70369948806,34128.36370576311,35015.66396010485,39029.047266139656,50807.18933195902,56249.72966646567,51815.40761038799,49864.2516196693,48435.76190718539
      Information per mil,7234.769895617213,6870.5697033342085,6844.197911176383,6476.565127442088,6073.921897979522,6875.3795809170415,5549.295774647888,5259.114202712595,5243.177164196812,4879.483408989196,3924.263010540184,3973.4587386458807,4134.512878053497,4277.262253222893,4123.908377194272,3877.5752552535087
      Financial Activities per mil,20941.057587908366,20695.72066159097,21279.69870177719,21358.397113826522,20984.724710896102,20736.32932120041,20274.007682458385,20242.286589388128,20031.3610596737,19755.77009142638,19384.5726284585,19692.069831862398,19293.545325710566,18765.64738120446,18519.607554862927,17933.785555547478
        Finance and Insurance per mil,12744.160046440127,12777.631924389605,13005.25532056432,12993.895416976651,12787.606446564525,12620.665089830947,12291.933418693981,12416.99369061508,11992.510483775293,11508.215587238668,11343.050065876152,11402.435096308704,10665.77106756939,10213.614000124557,10149.274211728269,9936.286591587115
        Real Estate and Rental and Leasing per mil,8196.897541468239,7920.714098188501,8271.884802554485,8364.501696849873,8199.66711951327,8115.664231369464,7982.074263764405,7825.2928987730465,8038.850575898407,8247.554504187712,8041.522562582346,8289.634735553695,8630.318573758437,8552.033381079902,8372.783674909582,7997.498963960362
      Professional and Business Services per mil,64948.991109725546,67689.68233132055,69189.08408001187,68174.63795440417,67246.44625866292,66350.10365602089,65300.89628681178,64951.22449665905,67397.90891881715,69987.85243910235,68042.86067193675,67017.97332989758,68803.38292204471,66782.0888086193,64627.500563576315,63148.73651633793
